Order ID,Order Date,Customer Name,Category,Product Name,Sales,Profit,Quantity,Discount,City,State
ORD102353,2023-04-13,Ananya Sharma,Furniture,Chair,640.17,67.89,9,0,Hyderabad,Telangana
ORD102354,2024-12-14,Neha Das,Technology,Monitor,4046.34,947.8,1,0.25,Mumbai,Maharashtra
ORD102355,2024-04-10,Vivaan Kumar,Office Supplies,Notebook,3999.79,1278.49,10,0.05,Pune,Maharashtra
ORD102356,2023-04-17,Pooja Singh,Technology,Keyboard,3487.5,-69.08,6,0.25,Mumbai,Maharashtra
ORD102357,,Diya Patel,Furniture,Table,4531.31,1474.52,5,0.05,Hyderabad,Telangana
ORD102358,2024-07-24,Kavya Patel,Furniture,Chair,1835.55,55.37,3,0,Kolkata,West Bengal
ORD102359,2023-06-30,Arjun Das,Office Supplies,Paper,2975.96,567.58,4,0.05,Bengaluru,Karnataka
ORD102360,2024-12-09,Vikram Patel,Furniture,Desk,1507.42,,1,0.1,Jaipur,Rajasthan
ORD102361,2025-05-10,Nisha Kumar,Technology,Printer,2921.55,142.48,5,0.15,Bengaluru,Karnataka
ORD102362,2025-04-03,Rohan Sharma,Office Supplies,Stapler,3431.43,839.6,6,0,Lucknow,Uttar Pradesh
ORD102363,2025-02-23,Kiran Patel,Technology,Monitor,2509.33,453.59,3,0.15,Kolkata,West Bengal
ORD102364,2024-10-11,Priya Patel,Technology,Keyboard,2099.87,43.26,8,0.15,Ahmedabad,Gujarat
ORD102365,2023-11-23,Rohan Patel,Office Supplies,Stapler,810.37,71.53,7,0.1,Jaipur,Rajasthan
ORD102366,2023-03-27,Ananya Singh,Furniture,Chair,3287.89,518.56,3,0.05,Lucknow,Uttar Pradesh
ORD102367,2023-10-20,Diya Sharma,Office Supplies,Binder,1130.91,-35.92,6,0.1,Lucknow,Uttar Pradesh
ORD102368,2024-02-16,Manoj Kumar,Furniture,Bookshelf,3358.46,891.89,7,0.05,Lucknow,Uttar Pradesh
ORD102369,2025-01-10,Rahul Das,Furniture,Chair,2185.75,-143.82,5,0.2,Jaipur,Rajasthan
ORD102370,2023-01-28,Vikram Reddy,Furniture,Table,1063.58,-55.16,9,0.3,Bengaluru,Karnataka
ORD102371,2023-02-14,Sneha Singh,Technology,Mouse,3536.64,-103.75,2,0.05,Delhi,Delhi
ORD102372,2023-04-07,Rohan Sharma,Office Supplies,Paper,2581.24,800.86,2,0.25,Pune,Maharashtra
ORD102373,2024-07-05,Ananya Kumar,Technology,Monitor,2702.14,935.33,5,0,Mumbai,Maharashtra
ORD102374,2025-02-20,Pooja Sharma,Technology,Keyboard,1347.61,191.03,7,0.1,Chennai,Tamil Nadu
ORD102375,2025-02-07,Ananya Das,Furniture,Chair,3983.33,-79.88,9,0.15,Ahmedabad,Gujarat
ORD102376,2024-10-15,Nisha Kumar,Furniture,Desk,2627.87,654.79,7,0.25,Kolkata,West Bengal
ORD102377,2023-10-16,Arjun Das,Office Supplies,Notebook,2999.18,677.51,4,0.1,Delhi,Delhi
ORD102378,2023-04-25,Aisha Patel,Technology,Monitor,4052.88,-78.75,4,0.05,Bengaluru,Karnataka
ORD102379,2023-11-09,Aditya Sharma,Office Supplies,Pen,3078.08,428.94,2,0.1,Ahmedabad,Gujarat
ORD102380,2024-06-07,Pooja Das,Furniture,Chair,2381.74,420.97,3,0.3,Kolkata,West Bengal
ORD102381,2024-08-25,Aisha Singh,Technology,Keyboard,2898.07,397.27,3,0.2,Hyderabad,Telangana
ORD102382,2023-04-24,Vikram Sharma,Furniture,Table,4382.16,394.45,1,0.25,Delhi,Delhi
ORD102383,2024-12-24,Aarav Sharma,Furniture,Desk,4684.42,1108.32,9,0.1,Hyderabad,Telangana
ORD102384,2024-07-11,Arjun Patel,Furniture,Chair,1642.74,-129.96,3,0.1,Hyderabad,Telangana
ORD102385,2024-06-26,Manoj Singh,Technology,Laptop,4679.82,696.91,3,0.15,Lucknow,Uttar Pradesh
ORD102386,2023-06-25,Pooja Singh,Furniture,Chair,2282.95,320.28,7,0.05,Ahmedabad,Gujarat
ORD102387,2025-02-13,Meera Patel,Furniture,Table,4226.99,1466.02,4,0.3,Jaipur,Rajasthan
ORD102388,2024-09-16,Arjun Das,Furniture,Table,4082.06,340.36,2,0.2,Pune,Maharashtra
ORD102389,2024-10-12,Diya Das,Technology,Monitor,926.31,96.98,4,0.15,Jaipur,Rajasthan
ORD102390,2023-11-09,Diya Sharma,Furniture,Table,817.51,104.34,3,0.05,Hyderabad,Telangana
ORD102391,2025-01-04,Aisha Patel,Furniture,Sofa,4253.29,973.96,4,0.1,Delhi,Delhi
ORD102392,2024-04-17,Aisha Das,Furniture,Sofa,2410.51,527.21,1,0.15,Ahmedabad,Gujarat
ORD102393,2024-05-19,Arjun Sharma,,Laptop,2141.34,392.12,6,0.3,Lucknow,Uttar Pradesh
ORD102394,2023-06-21,Aarav Das,Technology,Printer,547.23,106.37,5,0.05,Mumbai,Maharashtra
ORD102395,2024-09-28,Ananya Kumar,Technology,Monitor,4784.79,-227.04,9,0.25,Mumbai,Maharashtra
ORD102396,2023-12-27,Pooja Kumar,Technology,Printer,3234.09,463.96,5,0.1,Ahmedabad,Gujarat
ORD102397,2023-07-02,Aarav Das,Technology,Mouse,3522.4,245.13,7,0.2,Kolkata,West Bengal
ORD102398,2025-02-21,Rohan Singh,Office Supplies,Stapler,4155.69,-156.82,8,0.05,Chennai,Tamil Nadu
ORD102399,2024-09-23,,Technology,Mouse,1749.97,1.02,5,0.25,Kolkata,West Bengal
ORD102400,2024-10-05,Aarav Kumar,Technology,Keyboard,4438.64,713.29,10,0,Ahmedabad,Gujarat
ORD102401,2023-10-02,Sanjay Patel,Technology,Monitor,2144.1,739.3,5,0,Ahmedabad,Gujarat
ORD102402,2024-08-10,Aisha Kumar,Office Supplies,Notebook,2834.06,422.16,10,0.15,Chennai,Tamil Nadu
ORD102403,2024-12-03,Sanjay Reddy,Technology,Keyboard,3443.64,973.77,5,0.15,Chennai,Tamil Nadu
ORD102404,2023-03-19,Nisha Patel,Technology,Printer,4242.55,-209.39,8,0.05,Chennai,Tamil Nadu
ORD102405,2025-05-09,Kavya Singh,Technology,Keyboard,1070.98,246.2,9,0.3,Jaipur,Rajasthan
ORD102406,2023-04-20,Arjun Reddy,Technology,Printer,188.37,5.75,1,0.3,Lucknow,Uttar Pradesh
ORD102407,2023-06-20,Nisha Kumar,Furniture,Desk,4826.02,-225.76,1,0.05,Kolkata,West Bengal
ORD102408,2023-05-23,Kavya Sharma,Office Supplies,Binder,1484.9,253.66,1,0,Jaipur,Rajasthan
ORD102409,2023-07-03,Sneha Singh,Office Supplies,Paper,2624.41,647.12,1,0.2,Jaipur,Rajasthan
ORD102410,2024-08-09,Vikram Patel,Technology,Laptop,1682.91,62.78,9,0.2,Hyderabad,Telangana
ORD102411,2024-09-25,Aisha Das,Office Supplies,Paper,4175.37,,2,0.2,Pune,Maharashtra
ORD102412,2024-03-01,Manoj Sharma,Furniture,Bookshelf,3952.1,1232.42,1,0,Hyderabad,Telangana
ORD102413,2023-02-17,Neha Das,Office Supplies,Binder,554.02,166.14,10,0.1,Hyderabad,Telangana
ORD102414,2023-01-18,Neha Kumar,Office Supplies,Notebook,2811.89,689.66,4,0.3,Ahmedabad,Gujarat
ORD102415,2024-07-08,Rahul Kumar,Office Supplies,Stapler,306.34,74.3,1,0.25,Mumbai,Maharashtra
ORD102416,2024-06-27,Sanjay Patel,Office Supplies,Notebook,204.59,37.64,4,0.15,Pune,Maharashtra
ORD102417,2024-12-05,Diya Sharma,Furniture,Desk,4598.72,167.2,5,0.05,Lucknow,Uttar Pradesh
ORD102418,2024-09-01,Vivaan Kumar,Office Supplies,Paper,3343.06,1101.91,9,0.15,Pune,Maharashtra
ORD102419,2023-06-18,Rahul Sharma,Office Supplies,Pen,3947.62,-170.85,6,0.1,Lucknow,Uttar Pradesh
ORD102420,2024-09-03,Meera Kumar,Furniture,Desk,4665.57,1146.11,3,0.3,Delhi,Delhi
ORD102421,2023-05-08,Aisha Sharma,Office Supplies,Pen,1116.5,207.49,5,0.15,Bengaluru,Karnataka
ORD102422,2023-09-22,Sanjay Reddy,Office Supplies,Binder,1552.69,46.36,6,0.1,Lucknow,Uttar Pradesh
ORD102423,2023-08-17,Aisha Kumar,Office Supplies,Pen,527.13,142.77,4,0.2,Hyderabad,Telangana
ORD102424,2023-11-17,Aarav Kumar,Furniture,Table,1472.98,335.68,4,0,Delhi,Delhi
ORD102425,2024-12-19,Aisha Sharma,Furniture,Table,2002.21,393,2,0.3,Mumbai,Maharashtra
ORD102426,2025-01-04,Sanjay Patel,Technology,Mouse,3184.87,345.53,3,0.15,Chennai,Tamil Nadu
ORD102427,2024-07-02,Vikram Das,Furniture,Sofa,1765.2,78.45,6,0.2,Pune,Maharashtra
ORD102428,2023-06-25,Rohan Singh,Technology,Keyboard,893.04,248.95,3,0.25,Pune,Maharashtra
ORD102429,2023-04-14,Arjun Sharma,Technology,Keyboard,2471.81,436.83,8,0,Bengaluru,Karnataka
ORD102430,2023-12-11,Vivaan Singh,Technology,Laptop,1848.2,313.6,5,0.15,Ahmedabad,Gujarat
ORD102431,2023-11-11,Sneha Kumar,Furniture,Desk,3211.21,194.21,3,0.1,Ahmedabad,Gujarat
ORD102432,2025-06-13,Nisha Das,Technology,Keyboard,605.07,154.45,8,0,Pune,Maharashtra
ORD102433,2024-08-17,Rahul Das,Technology,Monitor,1037.22,31.35,10,0.05,Bengaluru,Karnataka
ORD102434,2023-12-08,Manoj Kumar,Technology,Printer,199.91,-2.43,9,0.05,Kolkata,West Bengal
ORD102435,2023-03-27,Aditya Das,Furniture,Table,4136.22,556.42,10,0.05,Kolkata,West Bengal
ORD102436,2023-02-08,Nisha Kumar,Technology,Printer,4453.64,1182.17,9,0,Pune,Maharashtra
ORD102437,2025-03-24,Rohan Kumar,Technology,Monitor,1021.68,28.97,9,0.15,Delhi,Delhi
ORD102438,2023-11-20,Aditya Reddy,Furniture,Chair,2253.59,84.69,6,0.3,Hyderabad,Telangana
ORD102439,2023-12-02,Manoj Kumar,Technology,Laptop,552.56,85.11,2,0.1,Kolkata,West Bengal
ORD102440,2024-12-03,Sanjay Patel,Office Supplies,Paper,4353.31,537.43,8,0.15,Kolkata,West Bengal
ORD102441,2023-06-16,Pooja Kumar,Technology,Laptop,4935.34,5.02,7,0.05,Lucknow,Uttar Pradesh
ORD102442,2024-09-11,Pooja Reddy,Office Supplies,Binder,1346.87,414.45,1,0.2,Lucknow,Uttar Pradesh
ORD102443,2024-08-11,Pooja Sharma,Technology,Laptop,605.22,84.44,9,0.1,Ahmedabad,Gujarat
ORD102444,2023-08-22,Pooja Sharma,Technology,Mouse,4171.67,866.42,6,0.05,Mumbai,Maharashtra
ORD102445,2024-12-22,Aditya Singh,Technology,Monitor,3334.68,102.47,5,0.05,Chennai,Tamil Nadu
ORD102446,2024-02-04,Sneha Das,Technology,Printer,1522.83,362.41,10,0.25,Ahmedabad,Gujarat
ORD102447,2024-08-19,Neha Kumar,Furniture,Sofa,4558.65,305.07,8,0.1,Lucknow,Uttar Pradesh
ORD102448,2023-12-23,Nisha Patel,Technology,Laptop,4220.81,-324.56,3,0,Ahmedabad,Gujarat
ORD102449,2025-02-02,Pooja Kumar,Technology,Printer,3065.55,931.12,2,0.3,Delhi,Delhi
ORD102450,2023-11-03,Nisha Singh,Furniture,Sofa,4541.15,469.25,2,0.15,Bengaluru,Karnataka
ORD102451,2023-12-03,Pooja Singh,Office Supplies,Paper,4630.93,1226.73,5,0.3,Hyderabad,Telangana
ORD102452,2024-03-11,Sanjay Patel,Technology,Monitor,4911.11,-259.48,3,0.25,Hyderabad,Telangana
ORD102453,2024-10-15,Aarav Patel,Technology,Printer,1741.51,166.29,9,0,Mumbai,Maharashtra
ORD102454,2024-08-14,Manoj Singh,Office Supplies,Stapler,444.94,144.77,6,0.2,Bengaluru,Karnataka
ORD102455,2025-04-20,Aarav Das,Technology,Printer,3169.86,-78.88,2,0.15,Ahmedabad,Gujarat
ORD102456,2024-08-13,Vivaan Reddy,Office Supplies,Pen,2823.36,257.92,7,0.2,Hyderabad,Telangana
ORD102457,2023-08-15,Neha Sharma,Technology,Keyboard,3735.34,531.57,1,0.3,Ahmedabad,Gujarat
ORD102458,2025-02-05,Aarav Das,Office Supplies,Pen,676.36,52.45,2,0,Lucknow,Uttar Pradesh
ORD102459,2023-09-04,Pooja Sharma,Furniture,Table,4794.7,669.76,10,0.15,Chennai,Tamil Nadu
ORD102460,2023-05-18,Kiran Reddy,Furniture,Table,3631.36,-294.07,1,0.25,Jaipur,Rajasthan
ORD102460,2023-05-18,Kiran Reddy,Furniture,Table,3631.36,-294.07,1,0.25,Jaipur,Rajasthan
ORD102462,2025-01-01,Kavya Patel,Office Supplies,Notebook,4533.6,1449.39,9,0.15,Hyderabad,Telangana
ORD102463,2024-01-24,Arjun Patel,Office Supplies,Notebook,1124.31,63.98,10,0.15,Lucknow,Uttar Pradesh
ORD102464,2023-09-09,Priya Reddy,Furniture,Sofa,348.75,-33.76,6,0.2,Pune,Maharashtra
ORD102465,2025-06-13,Meera Sharma,Office Supplies,Paper,2279.3,24.71,6,0.3,Kolkata,West Bengal
ORD102466,2025-04-20,Arjun Patel,Technology,Monitor,2862.09,173.67,2,0,Kolkata,West Bengal
ORD102467,2023-10-25,Manoj Kumar,Technology,Printer,260.81,-10.35,9,0.05,Ahmedabad,Gujarat
ORD102468,2024-05-12,Rohan Kumar,Furniture,Table,2746.28,246.67,7,0.15,Bengaluru,Karnataka
ORD102469,2023-12-18,Manoj Reddy,Furniture,Sofa,456.92,120.29,5,0,Kolkata,West Bengal
ORD102470,2023-03-20,Vivaan Sharma,Technology,Monitor,4796.55,218.24,4,0.1,Jaipur,Rajasthan
ORD102471,2025-06-12,Rahul Kumar,Office Supplies,Notebook,4877.8,1626.75,1,0.05,Jaipur,Rajasthan
ORD102472,2024-07-13,Aarav Patel,Office Supplies,Pen,90.95,-3.25,7,0.05,Kolkata,West Bengal
ORD102472,2024-07-13,Aarav Patel,Office Supplies,Pen,90.95,-3.25,7,0.05,Kolkata,West Bengal
ORD102474,2023-08-24,Pooja Reddy,Furniture,Chair,2897.96,460.22,1,0.15,Ahmedabad,Gujarat
ORD102475,2024-02-16,Sneha Das,Technology,Printer,3152.15,666.44,1,0.2,Delhi,Delhi
ORD102476,2023-06-27,Nisha Singh,Office Supplies,Stapler,2570.28,628.09,6,0.3,Pune,Maharashtra
ORD102477,2023-04-25,Manoj Reddy,Technology,Monitor,722.13,87.33,8,0.1,Hyderabad,Telangana
ORD102478,2023-01-22,Meera Singh,Technology,Laptop,3954.74,952.7,5,0.3,Bengaluru,Karnataka
ORD102479,2023-07-27,Rahul Patel,Technology,Printer,3812.03,,9,0.15,Hyderabad,Telangana
ORD102480,2024-07-15,Sanjay Kumar,Technology,Keyboard,4810.91,0.48,4,0.05,Kolkata,West Bengal
ORD102481,2023-10-18,Sanjay Kumar,Furniture,Desk,516.75,115.16,10,0,Lucknow,Uttar Pradesh
ORD102481,2023-10-18,Sanjay Kumar,Furniture,Desk,516.75,115.16,10,0,Lucknow,Uttar Pradesh
ORD102483,2023-12-24,Sneha Patel,Furniture,,385.71,108.51,4,0,Lucknow,Uttar Pradesh
ORD102484,2023-02-05,Neha Kumar,Office Supplies,Pen,86.25,20.79,2,0,Bengaluru,Karnataka
ORD102485,2024-12-25,Sanjay Das,Technology,Keyboard,543.54,-1.74,5,0.1,Hyderabad,Telangana
ORD102486,2025-05-10,Vikram Das,Furniture,Chair,3125.85,692.58,5,0,Delhi,Delhi
ORD102487,2023-05-28,Sneha Singh,Office Supplies,Notebook,2957.54,682.96,8,0.05,Kolkata,West Bengal
ORD102488,2023-09-19,Pooja Kumar,Furniture,Table,928.41,-60.2,8,0.3,Chennai,Tamil Nadu
ORD102489,2025-03-23,Ananya Patel,Office Supplies,Notebook,1361.82,409.27,4,0.05,Kolkata,West Bengal
ORD102490,2023-04-13,Diya Singh,Technology,Laptop,225.46,8.45,9,0.15,Mumbai,Maharashtra
ORD102491,2024-12-05,Arjun Patel,Furniture,Bookshelf,109.4,15.95,8,0.25,Delhi,Delhi
ORD102492,2023-02-27,Ananya Sharma,Furniture,Sofa,1709.34,438.6,7,0.3,Kolkata,West Bengal
ORD102493,2025-01-08,Ananya Sharma,Technology,Keyboard,1023.14,338.96,10,0,Bengaluru,Karnataka
ORD102494,2023-12-14,Kavya Kumar,Technology,Keyboard,198.62,-11.3,4,0.05,Pune,Maharashtra
ORD102495,2025-03-28,Pooja Sharma,Furniture,Bookshelf,1120.13,120.6,4,0.3,Bengaluru,Karnataka
ORD102495,2025-03-28,Pooja Sharma,Furniture,Bookshelf,1120.13,120.6,4,0.3,Bengaluru,Karnataka
ORD102497,2025-01-31,Nisha Kumar,Furniture,Bookshelf,2503.29,-41.21,1,0.3,Chennai,Tamil Nadu
ORD102498,2023-11-20,Sneha Das,Office Supplies,Notebook,4994.03,-250.04,3,0.2,Mumbai,Maharashtra
ORD102499,2024-04-30,Aarav Kumar,Office Supplies,Paper,1262.15,-95.66,3,0.3,Hyderabad,Telangana
ORD102500,2025-02-16,Rahul Reddy,Furniture,Table,1834.7,-106.82,7,0,Delhi,Delhi
ORD102501,2023-12-17,Rohan Patel,Technology,Keyboard,3788.88,-136.92,1,0.2,Chennai,Tamil Nadu
ORD102502,2023-11-09,Kavya Kumar,Furniture,Bookshelf,3104.27,-19.53,3,,Pune,Maharashtra
ORD102503,2023-11-20,Diya Patel,Furniture,Bookshelf,2074.43,400.77,10,0.3,Chennai,Tamil Nadu
ORD102504,2025-01-07,Vikram Sharma,Technology,Mouse,1388.22,76.67,6,0.2,Jaipur,Rajasthan
ORD102505,2023-12-26,Diya Kumar,Furniture,Table,573.56,91.05,2,0.1,Jaipur,Rajasthan
ORD102506,2024-08-18,Aditya Patel,Office Supplies,Stapler,4410.17,1530.4,5,0.25,Lucknow,Uttar Pradesh
ORD102507,2025-04-01,Vikram Kumar,Office Supplies,Binder,2802.21,717.43,9,0.25,Kolkata,West Bengal
ORD102508,2023-05-10,Priya Kumar,Office Supplies,Notebook,4543.88,568.39,5,0.1,Ahmedabad,Gujarat
ORD102509,2023-09-23,Aarav Singh,Technology,Mouse,2219.69,434.63,2,0.2,Mumbai,Maharashtra
ORD102510,2024-08-08,Vivaan Kumar,Office Supplies,Stapler,4239.54,-174.74,7,0.1,Bengaluru,Karnataka
ORD102511,2023-02-21,Arjun Singh,Technology,Printer,4669.79,1148.02,4,0.15,Lucknow,Uttar Pradesh
ORD102512,2025-01-17,Ananya Patel,Office Supplies,Pen,1429.08,30.09,7,0.1,Ahmedabad,Gujarat
ORD102513,2023-02-10,Nisha Patel,Furniture,Table,2891.72,397.62,,0.1,Kolkata,West Bengal
ORD102514,2023-07-11,Ananya Das,Furniture,Table,376.29,-9.44,,0.25,Delhi,Delhi
ORD102515,2025-06-06,Aarav Reddy,Office Supplies,Notebook,4399.31,1067.33,1,0,Bengaluru,Karnataka
ORD102516,2023-01-19,Vikram Singh,Office Supplies,Pen,3976.73,933.34,7,0.15,Hyderabad,Telangana
ORD102517,2024-08-30,Diya Singh,Furniture,Chair,2604.98,409.72,10,0,Mumbai,Maharashtra
ORD102518,2023-09-16,Diya Kumar,Furniture,,2919.24,832.4,2,0.15,Lucknow,Uttar Pradesh
ORD102519,2025-02-10,Ananya Patel,Furniture,Bookshelf,1047.63,110.56,10,0.25,Jaipur,Rajasthan
ORD102520,2025-03-02,Pooja Das,Office Supplies,Stapler,271.41,-26.05,6,0.1,Jaipur,Rajasthan
ORD102521,2025-05-12,Aditya Singh,Office Supplies,Binder,4999.88,374.13,1,0,Bengaluru,Karnataka
ORD102522,2024-09-03,Pooja Singh,Office Supplies,Pen,1282.75,-59.73,2,0.25,Hyderabad,Telangana
ORD102523,2024-04-01,Aditya Sharma,Technology,Laptop,1625.79,321.86,9,0.25,Pune,Maharashtra
ORD102524,2024-12-11,Sneha Reddy,Technology,Mouse,3808.19,1269.21,5,0.05,Bengaluru,Karnataka
ORD102525,2023-07-13,Sneha Das,Furniture,Chair,1846.94,84.54,4,0.1,Kolkata,West Bengal
ORD102526,2024-02-25,Aarav Kumar,Office Supplies,Binder,4720.08,817.73,5,0.1,Lucknow,Uttar Pradesh
ORD102527,2024-12-21,Sneha Kumar,Office Supplies,Binder,783.94,-59.46,1,0.2,Delhi,Delhi
ORD102528,2023-10-01,Aarav Patel,Technology,Printer,4555.74,956.36,3,0.05,Hyderabad,Telangana
ORD102529,2024-06-09,Kavya Singh,Office Supplies,Notebook,788.99,237.33,3,0,Jaipur,Rajasthan
ORD102530,2023-12-21,Nisha Sharma,Office Supplies,Paper,3459.69,1062.73,8,0.05,Pune,Maharashtra
ORD102531,2024-10-14,Priya Kumar,Office Supplies,Pen,4757.62,0.1,8,0,Bengaluru,Karnataka
ORD102532,2023-10-29,Aditya Patel,Technology,Laptop,4962.83,754.38,3,0.2,Pune,Maharashtra
ORD102533,2023-04-20,Vikram Sharma,Technology,Monitor,4694.43,857.92,6,0.1,Lucknow,Uttar Pradesh
ORD102534,2023-01-19,Rahul Das,Office Supplies,Notebook,4422.68,-321.2,10,0.05,Hyderabad,Telangana
ORD102535,2023-02-26,Sneha Kumar,Office Supplies,Notebook,316.22,-13.44,4,0.2,Delhi,Delhi
ORD102536,2024-04-14,Aditya Sharma,Furniture,Table,1042.49,319.87,10,0.25,Kolkata,West Bengal
ORD102537,2023-03-12,Neha Sharma,Furniture,Chair,3291.58,62.61,9,0.25,Pune,Maharashtra
ORD102538,2023-01-12,Sanjay Das,Office Supplies,Binder,3769.58,3.67,5,0.1,Kolkata,West Bengal
ORD102539,2025-01-12,Vivaan Reddy,Technology,Mouse,4474.48,1522.72,7,0.05,Chennai,Tamil Nadu
ORD102540,2024-01-28,Aarav Sharma,Technology,Laptop,1697.84,-164.56,8,0.25,Hyderabad,Telangana
ORD102541,2025-01-19,Rahul Kumar,Furniture,Desk,1212.65,183.41,7,0,Ahmedabad,Gujarat
ORD102542,2024-02-24,Vikram Patel,Furniture,Desk,3796.47,900.73,3,0.3,Ahmedabad,Gujarat
ORD102543,2024-11-15,Rohan Kumar,Office Supplies,Notebook,2571.47,723.32,7,0.1,Kolkata,West Bengal
ORD102544,2023-06-06,Ananya Reddy,Furniture,Sofa,4402.64,1310.86,7,0.3,Jaipur,Rajasthan
ORD102545,2024-03-28,Nisha Reddy,Technology,Keyboard,2392.86,654.31,3,0.2,Bengaluru,Karnataka
ORD102546,2024-10-16,Priya Reddy,Furniture,Chair,2093.27,669.2,9,0.1,Jaipur,Rajasthan
ORD102547,2024-08-02,Sanjay Reddy,Furniture,Table,1214.7,350.86,4,0.1,Bengaluru,Karnataka
ORD102548,2023-11-11,Meera Das,Office Supplies,Stapler,804.18,-40.44,2,0.1,Kolkata,West Bengal
ORD102549,2025-05-13,Sneha Singh,Technology,Keyboard,859.95,13.37,3,0,Kolkata,West Bengal
ORD102550,2024-11-06,Sneha Reddy,Technology,Laptop,3843.75,-209.55,10,0.15,Hyderabad,Telangana
ORD102551,2024-07-13,Vikram Sharma,Technology,Mouse,2344.82,-231.82,7,0.05,Chennai,Tamil Nadu
ORD102552,2023-08-19,Kiran Das,Technology,Keyboard,2527.19,729.85,3,0.25,Mumbai,Maharashtra
ORD102553,2024-06-24,Nisha Reddy,Technology,Monitor,2707.36,939.14,7,0.1,Bengaluru,Karnataka
ORD102554,2023-12-22,Diya Sharma,Furniture,Table,500.98,133.68,6,0.1,Hyderabad,Telangana
ORD102555,2024-11-03,Sneha Sharma,Technology,Mouse,1273.32,-110.54,7,0,Chennai,Tamil Nadu
ORD102555,2024-11-03,Sneha Sharma,Technology,Mouse,1273.32,-110.54,7,0,Chennai,Tamil Nadu
ORD102557,2023-03-01,Priya Patel,Furniture,Table,569.92,57.58,10,0.2,Lucknow,Uttar Pradesh
ORD102558,2023-02-20,Aditya Sharma,Office Supplies,Notebook,4694.87,-26.12,8,0.3,Mumbai,Maharashtra
ORD102559,2023-09-04,Diya Das,Office Supplies,Notebook,2968.99,326.55,9,0.15,Bengaluru,Karnataka
ORD102560,2025-03-10,Diya Das,Office Supplies,Pen,3814.77,1232.01,10,0.3,Bengaluru,Karnataka
ORD102561,2025-01-09,,Furniture,Sofa,3257.67,913.55,8,0.3,Jaipur,Rajasthan
ORD102562,2023-12-03,Neha Sharma,Technology,Laptop,431.35,142.86,6,0.05,Pune,Maharashtra
ORD102563,2024-06-26,Rohan Das,Furniture,Chair,2389.11,-59.94,9,0.25,Ahmedabad,Gujarat
ORD102564,2024-06-19,Aarav Kumar,Furniture,Bookshelf,3013.78,-225.11,4,0.15,Mumbai,Maharashtra
ORD102565,2024-03-01,Diya Kumar,Furniture,Sofa,3466.78,-173.41,10,0.15,Delhi,Delhi
ORD102566,2023-05-13,Priya Das,Technology,Printer,3187.03,232.3,8,0.15,Mumbai,Maharashtra
ORD102567,2024-07-02,Priya Kumar,Office Supplies,Pen,249.58,73.69,9,0.3,Mumbai,Maharashtra
ORD102568,2023-01-08,Rohan Reddy,Technology,Laptop,3385,752.63,6,0.3,Pune,Maharashtra
ORD102569,2024-04-21,Nisha Sharma,Furniture,Table,3274.09,658.45,5,0.05,Delhi,Delhi
ORD102570,2023-08-07,Arjun Patel,Furniture,Chair,1983.98,-164.43,7,0.2,Kolkata,West Bengal
ORD102571,2024-07-18,Neha Kumar,Office Supplies,Binder,3348.59,-304.84,8,0.25,Pune,Maharashtra
ORD102571,2024-07-18,Neha Kumar,Office Supplies,Binder,3348.59,-304.84,8,0.25,Pune,Maharashtra
ORD102573,2023-04-02,Kiran Sharma,Technology,Laptop,4201.71,1271.4,3,0.15,Mumbai,Maharashtra
ORD102573,2023-04-02,Kiran Sharma,Technology,Laptop,4201.71,1271.4,3,0.15,Mumbai,Maharashtra
ORD102575,2025-03-11,Rohan Reddy,Furniture,Chair,3119.01,903.16,10,0.05,Chennai,Tamil Nadu
ORD102576,2024-07-08,Rahul Singh,Furniture,Table,166.75,5.94,2,0.25,Kolkata,West Bengal
ORD102577,2024-09-07,Aditya Sharma,Office Supplies,Pen,281.91,-15.39,2,0.15,Ahmedabad,Gujarat
ORD102578,2025-01-06,Neha Das,Technology,Monitor,3506.52,287.27,4,0.05,Lucknow,Uttar Pradesh
ORD102579,2025-06-02,Kiran Patel,Office Supplies,Stapler,499.04,-49.2,1,0.3,Mumbai,Maharashtra
ORD102580,2025-02-18,Sneha Kumar,Office Supplies,Paper,3855.1,-115.8,9,0.3,Lucknow,Uttar Pradesh
ORD102581,2025-03-17,Meera Sharma,,Binder,1271.57,65.65,2,0.05,Jaipur,Rajasthan
ORD102582,2025-02-27,Aditya Kumar,Office Supplies,Paper,4045.54,-160.63,10,0.1,Lucknow,Uttar Pradesh
ORD102583,2024-05-24,Nisha Sharma,Office Supplies,Paper,1335.01,92.61,1,0.3,Lucknow,Uttar Pradesh
ORD102584,2024-04-17,Rohan Patel,Technology,Monitor,143.36,4.74,5,0.15,Pune,Maharashtra
ORD102585,2025-03-01,Sneha Kumar,Office Supplies,Binder,749.66,45.84,8,0,Bengaluru,Karnataka
ORD102586,2024-04-16,Priya Sharma,Technology,Monitor,656.39,47.87,5,0.3,Ahmedabad,Gujarat
ORD102587,2024-06-28,Manoj Kumar,Technology,Laptop,1121.74,133.49,5,0.05,Jaipur,Rajasthan
ORD102588,2023-01-17,Rohan Kumar,Office Supplies,Notebook,4210.66,532.5,6,0.25,Ahmedabad,Gujarat
ORD102589,2024-11-18,Rohan Kumar,Furniture,Table,2834.98,140.47,7,0.25,Jaipur,Rajasthan
